"Per Pupil Expenditures by Object (District), 2020-21"
"All Districts"
"Notes:"
"Expenditures exclude food services not funded by local funds, debt, capital (other than equipment), adult education, community services, and state contributions to Teachers' Retirement."
"All amounts include regular and special education."
"This report is based upon data reported by school districts; questions concerning report data should be addressed to the school district."

"Pupil Basis: 1 = Enrollment plus outplaced pupils, 2 = Enrollment in district schools, 4 = Outplaced pupils"
"*Tuition expenditures are included with Other expenditures when fewer than six students are outplaced."

"District","District Code","Object","Expenditures","Pupils","Pupil Basis","PPE"
"Milford School District","=""0840011""","Property","$1,603,560",5378,2,"$298"
"Milford School District","=""0840011""","Other","$847,314",5378,2,"$158"
"Milford School District","=""0840011""","Total","$123,841,845",5565,1,"$22,254"
"Monroe School District","=""0850011""","Salaries","$37,326,411",3169,2,"$11,779"
"Monroe School District","=""0850011""","Employee Benefits","$10,435,063",3169,2,"$3,293"
"Monroe School District","=""0850011""","Purchased Services","$6,574,023",3169,2,"$2,074"
"Monroe School District","=""0850011""","Tuition","$2,407,044",57,4,"$42,229"
"Monroe School District","=""0850011""","Supplies","$2,033,168",3169,2,"$642"
"Monroe School District","=""0850011""","Property","$11,182",3169,2,"$4"
"Monroe School District","=""0850011""","Other","$102,279",3169,2,"$32"
"Monroe School District","=""0850011""","Total","$58,889,171",3226,1,"$18,255"
"Montville School District","=""0860011""","Salaries","$25,698,685",1950,2,"$13,179"
"Montville School District","=""0860011""","Employee Benefits","$6,243,538",1950,2,"$3,202"
"Montville School District","=""0860011""","Purchased Services","$3,856,690",1950,2,"$1,978"
"Montville School District","=""0860011""","Tuition","$2,235,910",189,4,"$11,830"
"Montville School District","=""0860011""","Supplies","$1,450,399",1950,2,"$744"
"Montville School District","=""0860011""","Property","$919,723",1950,2,"$472"
"Montville School District","=""0860011""","Other","$96,732",1950,2,"$50"
"Montville School District","=""0860011""","Total","$40,501,677",2139,1,"$18,935"
"Naugatuck School District","=""0880011""","Salaries","$42,794,622",4242,2,"$10,088"
"Naugatuck School District","=""0880011""","Employee Benefits","$19,576,381",4242,2,"$4,615"
"Naugatuck School District","=""0880011""","Purchased Services","$7,064,540",4242,2,"$1,665"
"Naugatuck School District","=""0880011""","Tuition","$2,331,871",333,4,"$7,003"
"Naugatuck School District","=""0880011""","Supplies","$3,740,981",4242,2,"$882"
"Naugatuck School District","=""0880011""","Property","$763,021",4242,2,"$180"
"Naugatuck School District","=""0880011""","Other","$61,718",4242,2,"$15"
"Naugatuck School District","=""0880011""","Total","$76,333,135",4575,1,"$16,685"
"New Beginnings Inc Family Academy District","=""2800013""","Salaries","$4,200,737",502,2,"$8,368"
"New Beginnings Inc Family Academy District","=""2800013""","Employee Benefits","$1,279,593",502,2,"$2,549"
"New Beginnings Inc Family Academy District","=""2800013""","Purchased Services","$484,932",502,2,"$966"
"New Beginnings Inc Family Academy District","=""2800013""","Tuition","$0",0,4,"$0"
"New Beginnings Inc Family Academy District","=""2800013""","Supplies","$431,293",502,2,"$859"
"New Beginnings Inc Family Academy District","=""2800013""","Property","$571,008",502,2,"$1,137"
"New Beginnings Inc Family Academy District","=""2800013""","Other","$128,647",502,2,"$256"
"New Beginnings Inc Family Academy District","=""2800013""","Total","$7,096,210",502,1,"$14,136"
"New Britain School District","=""0890011""","Salaries","$101,091,498",9616,2,"$10,513"
"New Britain School District","=""0890011""","Employee Benefits","$27,850,452",9616,2,"$2,896"
"New Britain School District","=""0890011""","Purchased Services","$22,104,555",9616,2,"$2,299"
"New Britain School District","=""0890011""","Tuition","$10,245,888",1590,4,"$6,444"
"New Britain School District","=""0890011""","Supplies","$11,071,357",9616,2,"$1,151"
"New Britain School District","=""0890011""","Property","$3,463,341",9616,2,"$360"
"New Britain School District","=""0890011""","Other","$1,236,739",9616,2,"$129"
"New Britain School District","=""0890011""","Total","$177,063,831",11206,1,"$15,801"
"New Canaan School District","=""0900011""","Salaries","$62,218,157",4219,2,"$14,747"
"New Canaan School District","=""0900011""","Employee Benefits","$15,288,570",4219,2,"$3,624"
"New Canaan School District","=""0900011""","Purchased Services","$9,151,757",4219,2,"$2,169"
"New Canaan School District","=""0900011""","Tuition","$1,799,616",19,4,"$94,717"
"New Canaan School District","=""0900011""","Supplies","$4,036,244",4219,2,"$957"
"New Canaan School District","=""0900011""","Property","$1,704,208",4219,2,"$404"
"New Canaan School District","=""0900011""","Other","$2,873,110",4219,2,"$681"
"New Canaan School District","=""0900011""","Total","$97,071,661",4238,1,"$22,905"
"New Fairfield School District","=""0910011""","Salaries","$27,597,792",2123,2,"$12,999"
"New Fairfield School District","=""0910011""","Employee Benefits","$6,870,604",2123,2,"$3,236"
"New Fairfield School District","=""0910011""","Purchased Services","$4,484,381",2123,2,"$2,112"
"New Fairfield School District","=""0910011""","Tuition","$1,724,566",30,4,"$57,486"
"New Fairfield School District","=""0910011""","Supplies","$2,028,788",2123,2,"$956"
"New Fairfield School District","=""0910011""","Property","$723,527",2123,2,"$341"
"New Fairfield School District","=""0910011""","Other","$171,142",2123,2,"$81"
"New Fairfield School District","=""0910011""","Total","$43,600,801",2153,1,"$20,251"
"New Hartford School District","=""0920011""","Salaries","$5,105,085",417,2,"$12,242"
"New Hartford School District","=""0920011""","Employee Benefits","$1,340,007",417,2,"$3,213"
"New Hartford School District","=""0920011""","Purchased Services","$1,349,386",417,2,"$3,236"
"New Hartford School District","=""0920011""","Tuition","$602,089",22,4,"$27,368"
"New Hartford School District","=""0920011""","Supplies","$379,118",417,2,"$909"
"New Hartford School District","=""0920011""","Property","$152,779",417,2,"$366"
"New Hartford School District","=""0920011""","Other","$17,601",417,2,"$42"
"New Hartford School District","=""0920011""","Total","$8,946,065",439,1,"$20,378"
"New Haven School District","=""0930011""","Salaries","$192,298,396",19916,2,"$9,655"
"New Haven School District","=""0930011""","Employee Benefits","$59,686,310",19916,2,"$2,997"
"New Haven School District","=""0930011""","Purchased Services","$55,428,036",19916,2,"$2,783"
"New Haven School District","=""0930011""","Tuition","$23,736,866",651,4,"$36,462"
"New Haven School District","=""0930011""","Supplies","$14,105,417",19916,2,"$708"
"New Haven School District","=""0930011""","Property","$14,841,449",19916,2,"$745"
"New Haven School District","=""0930011""","Other","$851,397",19916,2,"$43"
"New Haven School District","=""0930011""","Total","$360,947,871",20567,1,"$17,550"
"New London School District","=""0950011""","Salaries","$34,182,293",3254,2,"$10,505"
"New London School District","=""0950011""","Employee Benefits","$10,444,897",3254,2,"$3,210"
"New London School District","=""0950011""","Purchased Services","$8,775,180",3254,2,"$2,697"
"New London School District","=""0950011""","Tuition","$6,896,115",529,4,"$13,036"
"New London School District","=""0950011""","Supplies","$6,380,050",3254,2,"$1,961"
"New London School District","=""0950011""","Property","$722,873",3254,2,"$222"
"New London School District","=""0950011""","Other","$26,162",3254,2,"$8"
"New London School District","=""0950011""","Total","$67,427,568",3783,1,"$17,824"
"New Milford School District","=""0960011""","Salaries","$39,027,278",3721,2,"$10,488"
"New Milford School District","=""0960011""","Employee Benefits","$10,256,462",3721,2,"$2,756"
"New Milford School District","=""0960011""","Purchased Services","$9,901,744",3721,2,"$2,661"
"New Milford School District","=""0960011""","Tuition","$2,629,280",74,4,"$35,531"
"New Milford School District","=""0960011""","Supplies","$2,501,558",3721,2,"$672"
"New Milford School District","=""0960011""","Property","$270,903",3721,2,"$73"
"New Milford School District","=""0960011""","Other","$106,127",3721,2,"$29"
"New Milford School District","=""0960011""","Total","$64,693,352",3795,1,"$17,047"
"Newington School District","=""0940011""","Salaries","$50,633,887",3950,2,"$12,819"
"Newington School District","=""0940011""","Employee Benefits","$11,094,315",3950,2,"$2,809"
"Newington School District","=""0940011""","Purchased Services","$7,694,544",3950,2,"$1,948"
"Newington School District","=""0940011""","Tuition","$4,621,233",207,4,"$22,325"
"Newington School District","=""0940011""","Supplies","$3,745,256",3950,2,"$948"
"Newington School District","=""0940011""","Property","$2,106,281",3950,2,"$533"
"Newington School District","=""0940011""","Other","$440,242",3950,2,"$111"
"Newington School District","=""0940011""","Total","$80,335,758",4157,1,"$19,325"
"Newtown School District","=""0970011""","Salaries","$53,070,061",4030,2,"$13,169"
"Newtown School District","=""0970011""","Employee Benefits","$11,626,886",4030,2,"$2,885"
"Newtown School District","=""0970011""","Purchased Services","$9,122,157",4030,2,"$2,264"
"Newtown School District","=""0970011""","Tuition","$4,619,326",57,4,"$81,041"
"Newtown School District","=""0970011""","Supplies","$3,723,176",4030,2,"$924"
"Newtown School District","=""0970011""","Property","$1,568,545",4030,2,"$389"
"Newtown School District","=""0970011""","Other","$66,826",4030,2,"$17"
"Newtown School District","=""0970011""","Total","$83,796,977",4087,1,"$20,503"
"Norfolk School District","=""0980011""","Salaries","$1,270,922",80,2,"$15,887"
"Norfolk School District","=""0980011""","Employee Benefits","$282,805",80,2,"$3,535"
"Norfolk School District","=""0980011""","Purchased Services","$830,072",80,2,"$10,376"
"Norfolk School District","=""0980011""","Supplies","$122,199",80,2,"$1,527"
"Norfolk School District","=""0980011""","Property","$7,170",80,2,"$90"
"Norfolk School District","=""0980011""","Other � Includes Tuition","$22,941",85,1,"$270"
"Norfolk School District","=""0980011""","Total","$2,536,109",85,1,"$29,837"
"North Branford School District","=""0990011""","Salaries","$20,100,966",1607,2,"$12,508"
"North Branford School District","=""0990011""","Employee Benefits","$5,020,508",1607,2,"$3,124"
"North Branford School District","=""0990011""","Purchased Services","$4,195,798",1607,2,"$2,611"
"North Branford School District","=""0990011""","Tuition","$1,653,390",76,4,"$21,755"
"North Branford School District","=""0990011""","Supplies","$2,493,343",1607,2,"$1,552"
"North Branford School District","=""0990011""","Property","$409,781",1607,2,"$255"
"North Branford School District","=""0990011""","Other","$40,956",1607,2,"$25"
"North Branford School District","=""0990011""","Total","$33,914,741",1683,1,"$20,151"
"North Canaan School District","=""1000011""","Salaries","$3,723,142",248,2,"$15,013"
"North Canaan School District","=""1000011""","Employee Benefits","$988,706",248,2,"$3,987"
"North Canaan School District","=""1000011""","Purchased Services","$640,286",248,2,"$2,582"
"North Canaan School District","=""1000011""","Tuition","$0",7,4,"$0"
"North Canaan School District","=""1000011""","Supplies","$302,738",248,2,"$1,221"
"North Canaan School District","=""1000011""","Property","$61,553",248,2,"$248"
"North Canaan School District","=""1000011""","Other","$1,331",248,2,"$5"
"North Canaan School District","=""1000011""","Total","$5,717,755",255,1,"$22,423"
"North Haven School District","=""1010011""","Salaries","$34,776,422",3069,2,"$11,332"
"North Haven School District","=""1010011""","Employee Benefits","$10,783,188",3069,2,"$3,514"
"North Haven School District","=""1010011""","Purchased Services","$8,011,261",3069,2,"$2,610"
"North Haven School District","=""1010011""","Tuition","$3,717,404",102,4,"$36,445"
"North Haven School District","=""1010011""","Supplies","$1,781,591",3069,2,"$581"
"North Haven School District","=""1010011""","Property","$1,457,224",3069,2,"$475"
"North Haven School District","=""1010011""","Other","$306,438",3069,2,"$100"
"North Haven School District","=""1010011""","Total","$60,833,526",3171,1,"$19,184"
"North Stonington School District","=""1020011""","Salaries","$8,756,433",702,2,"$12,474"
"North Stonington School District","=""1020011""","Employee Benefits","$2,795,546",702,2,"$3,982"
"North Stonington School District","=""1020011""","Purchased Services","$1,691,057",702,2,"$2,409"
"North Stonington School District","=""1020011""","Tuition","$300,119",18,4,"$16,673"
"North Stonington School District","=""1020011""","Supplies","$542,435",702,2,"$773"
"North Stonington School District","=""1020011""","Property","$86,222",702,2,"$123"
"North Stonington School District","=""1020011""","Other","$31,843",702,2,"$45"
"North Stonington School District","=""1020011""","Total","$14,203,654",720,1,"$19,727"
"Norwalk School District","=""1030011""","Salaries","$146,064,075",11509,2,"$12,691"
"Norwalk School District","=""1030011""","Employee Benefits","$42,156,232",11509,2,"$3,663"
"Norwalk School District","=""1030011""","Purchased Services","$28,213,396",11509,2,"$2,451"
"Norwalk School District","=""1030011""","Tuition","$7,766,050",547,4,"$14,198"
"Norwalk School District","=""1030011""","Supplies","$11,821,615",11509,2,"$1,027"
"Norwalk School District","=""1030011""","Property","$5,511,153",11509,2,"$479"
"Norwalk School District","=""1030011""","Other","$169,114",11509,2,"$15"
"Norwalk School District","=""1030011""","Total","$241,701,634",12056,1,"$20,048"
"Norwich School District","=""1040011""","Salaries","$35,774,763",3293,2,"$10,864"
"Norwich School District","=""1040011""","Employee Benefits","$12,281,031",3293,2,"$3,729"
"Norwich School District","=""1040011""","Purchased Services","$13,833,087",3293,2,"$4,201"
"Norwich School District","=""1040011""","Tuition","$34,894,773",1914,4,"$18,231"
"Norwich School District","=""1040011""","Supplies","$4,104,898",3293,2,"$1,247"
"Norwich School District","=""1040011""","Property","$5,497,780",3293,2,"$1,670"
"Norwich School District","=""1040011""","Other","$9,459",3293,2,"$3"
"Norwich School District","=""1040011""","Total","$106,395,792",5207,1,"$20,433"
"Odyssey Community School District","=""2630013""","Salaries","$2,792,032",328,2,"$8,512"
"Odyssey Community School District","=""2630013""","Employee Benefits","$539,986",328,2,"$1,646"
"Odyssey Community School District","=""2630013""","Purchased Services","$810,719",328,2,"$2,472"
"Odyssey Community School District","=""2630013""","Tuition","$0",0,4,"$0"
"Odyssey Community School District","=""2630013""","Supplies","$143,119",328,2,"$436"
"Odyssey Community School District","=""2630013""","Property","$32,911",328,2,"$100"
"Odyssey Community School District","=""2630013""","Other","$17,879",328,2,"$55"
"Odyssey Community School District","=""2630013""","Total","$4,336,646",328,1,"$13,221"
"Old Saybrook School District","=""1060011""","Salaries","$17,823,309",1070,2,"$16,657"
"Old Saybrook School District","=""1060011""","Employee Benefits","$3,830,891",1070,2,"$3,580"
"Old Saybrook School District","=""1060011""","Purchased Services","$2,220,037",1070,2,"$2,075"
"Old Saybrook School District","=""1060011""","Tuition","$755,086",12,4,"$62,924"
"Old Saybrook School District","=""1060011""","Supplies","$1,430,632",1070,2,"$1,337"
"Old Saybrook School District","=""1060011""","Property","$607,956",1070,2,"$568"
"Old Saybrook School District","=""1060011""","Other","$52,611",1070,2,"$49"
"Old Saybrook School District","=""1060011""","Total","$26,720,521",1082,1,"$24,695"
"Orange School District","=""1070011""","Salaries","$14,256,909",1232,2,"$11,572"
"Orange School District","=""1070011""","Employee Benefits","$4,557,970",1232,2,"$3,700"
"Orange School District","=""1070011""","Purchased Services","$2,709,163",1232,2,"$2,199"
"Orange School District","=""1070011""","Tuition","$338,068",13,4,"$26,005"
"Orange School District","=""1070011""","Supplies","$578,878",1232,2,"$470"
"Orange School District","=""1070011""","Property","$247,196",1232,2,"$201"
"Orange School District","=""1070011""","Other","$99,718",1232,2,"$81"
"Orange School District","=""1070011""","Total","$22,787,902",1245,1,"$18,304"
"Oxford School District","=""1080011""","Salaries","$19,200,892",1608,2,"$11,941"
"Oxford School District","=""1080011""","Employee Benefits","$5,460,399",1608,2,"$3,396"
"Oxford School District","=""1080011""","Purchased Services","$3,997,274",1608,2,"$2,486"
"Oxford School District","=""1080011""","Tuition","$2,035,411",75,4,"$27,139"
"Oxford School District","=""1080011""","Supplies","$1,398,928",1608,2,"$870"
"Oxford School District","=""1080011""","Property","$1,167,323",1608,2,"$726"
"Oxford School District","=""1080011""","Other","$132,421",1608,2,"$82"
"Oxford School District","=""1080011""","Total","$33,392,648",1683,1,"$19,841"
"Park City Prep Charter School District","=""2830013""","Salaries","$2,341,817",360,2,"$6,505"
"Park City Prep Charter School District","=""2830013""","Employee Benefits","$428,735",360,2,"$1,191"
"Park City Prep Charter School District","=""2830013""","Purchased Services","$1,551,593",360,2,"$4,310"
"Park City Prep Charter School District","=""2830013""","Tuition","$0",0,4,"$0"
"Park City Prep Charter School District","=""2830013""","Supplies","$289,772",360,2,"$805"
"Park City Prep Charter School District","=""2830013""","Property","$265,672",360,2,"$738"
"Park City Prep Charter School District","=""2830013""","Other","$7,095",360,2,"$20"
"Park City Prep Charter School District","=""2830013""","Total","$4,884,684",360,1,"$13,569"
"Plainfield School District","=""1090011""","Salaries","$21,220,357",1995,2,"$10,637"
"Plainfield School District","=""1090011""","Employee Benefits","$5,853,361",1995,2,"$2,934"
"Plainfield School District","=""1090011""","Purchased Services","$5,352,144",1995,2,"$2,683"
"Plainfield School District","=""1090011""","Tuition","$2,817,228",142,4,"$19,840"
"Plainfield School District","=""1090011""","Supplies","$1,961,647",1995,2,"$983"
"Plainfield School District","=""1090011""","Property","$868,759",1995,2,"$435"
"Plainfield School District","=""1090011""","Other","$44,142",1995,2,"$22"
"Plainfield School District","=""1090011""","Total","$38,117,638",2137,1,"$17,837"
"Plainville School District","=""1100011""","Salaries","$27,145,843",2248,2,"$12,076"
"Plainville School District","=""1100011""","Employee Benefits","$7,834,612",2248,2,"$3,485"
"Plainville School District","=""1100011""","Purchased Services","$4,019,273",2248,2,"$1,788"
"Plainville School District","=""1100011""","Tuition","$2,069,257",84,4,"$24,634"
"Plainville School District","=""1100011""","Supplies","$2,256,474",2248,2,"$1,004"
"Plainville School District","=""1100011""","Property","$304,803",2248,2,"$136"
"Plainville School District","=""1100011""","Other","$48,880",2248,2,"$22"
"Plainville School District","=""1100011""","Total","$43,679,142",2332,1,"$18,730"
"Plymouth School District","=""1110011""","Salaries","$15,255,621",1289,2,"$11,835"
"Plymouth School District","=""1110011""","Employee Benefits","$4,225,335",1289,2,"$3,278"
"Plymouth School District","=""1110011""","Purchased Services","$3,557,496",1289,2,"$2,760"
"Plymouth School District","=""1110011""","Tuition","$1,421,517",142,4,"$10,011"
"Plymouth School District","=""1110011""","Supplies","$1,350,570",1289,2,"$1,048"
"Plymouth School District","=""1110011""","Property","$183,617",1289,2,"$142"
"Plymouth School District","=""1110011""","Other","$62,339",1289,2,"$48"
"Plymouth School District","=""1110011""","Total","$26,056,494",1431,1,"$18,209"
"Pomfret School District","=""1120011""","Salaries","$4,013,766",336,2,"$11,946"
"Pomfret School District","=""1120011""","Employee Benefits","$958,131",336,2,"$2,852"
"Pomfret School District","=""1120011""","Purchased Services","$1,311,769",336,2,"$3,904"
"Pomfret School District","=""1120011""","Tuition","$4,024,142",185,4,"$21,752"
"Pomfret School District","=""1120011""","Supplies","$423,856",336,2,"$1,261"
"Pomfret School District","=""1120011""","Property","$196,892",336,2,"$586"
"Pomfret School District","=""1120011""","Other","$18,239",336,2,"$54"
"Pomfret School District","=""1120011""","Total","$10,946,795",521,1,"$21,011"
"Portland School District","=""1130011""","Salaries","$14,290,668",1268,2,"$11,270"
"Portland School District","=""1130011""","Employee Benefits","$4,085,486",1268,2,"$3,222"
"Portland School District","=""1130011""","Purchased Services","$2,599,530",1268,2,"$2,050"
"Portland School District","=""1130011""","Tuition","$1,288,198",49,4,"$26,290"
"Portland School District","=""1130011""","Supplies","$956,793",1268,2,"$755"
"Portland School District","=""1130011""","Property","$364,414",1268,2,"$287"
"Portland School District","=""1130011""","Other","$62,502",1268,2,"$49"
"Portland School District","=""1130011""","Total","$23,647,589",1317,1,"$17,956"
"Preston School District","=""1140011""","Salaries","$5,936,068",400,2,"$14,840"
"Preston School District","=""1140011""","Employee Benefits","$2,033,030",400,2,"$5,083"
"Preston School District","=""1140011""","Purchased Services","$775,808",400,2,"$1,940"
"Preston School District","=""1140011""","Tuition","$3,206,214",187,4,"$17,146"
"Preston School District","=""1140011""","Supplies","$511,884",400,2,"$1,280"
"Preston School District","=""1140011""","Property","$264,333",400,2,"$661"
"Preston School District","=""1140011""","Other","$15,817",400,2,"$40"
"Preston School District","=""1140011""","Total","$12,743,154",587,1,"$21,709"
"Putnam School District","=""1160011""","Salaries","$12,502,024",1097,2,"$11,397"
"Putnam School District","=""1160011""","Employee Benefits","$3,093,637",1097,2,"$2,820"
"Putnam School District","=""1160011""","Purchased Services","$3,851,960",1097,2,"$3,511"
"Putnam School District","=""1160011""","Tuition","$2,011,217",47,4,"$42,792"
"Putnam School District","=""1160011""","Supplies","$1,052,033",1097,2,"$959"
"Putnam School District","=""1160011""","Property","$33,003",1097,2,"$30"
"Putnam School District","=""1160011""","Other","$45,090",1097,2,"$41"
"Putnam School District","=""1160011""","Total","$22,588,964",1144,1,"$19,746"
"Redding School District","=""1170011""","Salaries","$14,102,774",804,2,"$17,541"
"Redding School District","=""1170011""","Employee Benefits","$4,386,063",804,2,"$5,455"
"Redding School District","=""1170011""","Purchased Services","$2,898,113",804,2,"$3,605"
"Redding School District","=""1170011""","Tuition","$748,335",12,4,"$62,361"
"Redding School District","=""1170011""","Supplies","$861,252",804,2,"$1,071"
"Redding School District","=""1170011""","Property","$340,481",804,2,"$423"
"Redding School District","=""1170011""","Other","$22,927",804,2,"$29"
"Redding School District","=""1170011""","Total","$23,359,945",816,1,"$28,627"
"Regional School District 01","=""2010012""","Salaries","$6,282,998",319,2,"$19,696"
"Regional School District 01","=""2010012""","Employee Benefits","$1,645,326",319,2,"$5,158"
"Regional School District 01","=""2010012""","Purchased Services","$1,102,337",319,2,"$3,456"
"Regional School District 01","=""2010012""","Tuition","$648,136",8,4,"$81,017"
"Regional School District 01","=""2010012""","Supplies","$532,636",319,2,"$1,670"
"Regional School District 01","=""2010012""","Property","$868,030",319,2,"$2,721"
"Regional School District 01","=""2010012""","Other","$160,736",319,2,"$504"
"Regional School District 01","=""2010012""","Total","$11,240,198",327,1,"$34,374"
"Regional School District 04","=""2040012""","Salaries","$10,422,069",829,2,"$12,572"
"Regional School District 04","=""2040012""","Employee Benefits","$3,929,982",829,2,"$4,741"
"Regional School District 04","=""2040012""","Purchased Services","$2,435,237",829,2,"$2,938"
"Regional School District 04","=""2040012""","Tuition","$1,242,458",23,4,"$54,020"
"Regional School District 04","=""2040012""","Supplies","$658,846",829,2,"$795"
"Regional School District 04","=""2040012""","Property","$32,913",829,2,"$40"
"Regional School District 04","=""2040012""","Other","$83,400",829,2,"$101"
"Regional School District 04","=""2040012""","Total","$18,804,905",852,1,"$22,071"
"Regional School District 05","=""2050012""","Salaries","$27,207,950",2164,2,"$12,573"
"Regional School District 05","=""2050012""","Employee Benefits","$4,886,110",2164,2,"$2,258"
"Regional School District 05","=""2050012""","Purchased Services","$6,783,224",2164,2,"$3,135"
"Regional School District 05","=""2050012""","Tuition","$3,081,460",52,4,"$59,259"
"Regional School District 05","=""2050012""","Supplies","$1,381,385",2164,2,"$638"
"Regional School District 05","=""2050012""","Property","$4,056,795",2164,2,"$1,875"
"Regional School District 05","=""2050012""","Other","$61,395",2164,2,"$28"
"Regional School District 05","=""2050012""","Total","$47,458,319",2216,1,"$21,416"
"Regional School District 06","=""2060012""","Salaries","$11,973,545",878,2,"$13,637"
"Regional School District 06","=""2060012""","Employee Benefits","$4,252,254",878,2,"$4,843"
"Regional School District 06","=""2060012""","Purchased Services","$1,817,374",878,2,"$2,070"
"Regional School District 06","=""2060012""","Tuition","$410,528",8,4,"$51,316"
"Regional School District 06","=""2060012""","Supplies","$1,016,878",878,2,"$1,158"
"Regional School District 06","=""2060012""","Property","$101,673",878,2,"$116"
"Regional School District 06","=""2060012""","Other","$11,120",878,2,"$13"
"Regional School District 06","=""2060012""","Total","$19,583,372",886,1,"$22,103"
"Regional School District 07","=""2070012""","Salaries","$11,406,618",983,2,"$11,604"
"Regional School District 07","=""2070012""","Employee Benefits","$2,398,892",983,2,"$2,440"
"Regional School District 07","=""2070012""","Purchased Services","$6,244,975",983,2,"$6,353"
"Regional School District 07","=""2070012""","Tuition","$1,176,033",20,4,"$58,802"
"Regional School District 07","=""2070012""","Supplies","$736,123",983,2,"$749"
"Regional School District 07","=""2070012""","Property","$191,336",983,2,"$195"
"Regional School District 07","=""2070012""","Other","$29,185",983,2,"$30"
"Regional School District 07","=""2070012""","Total","$22,183,161",1003,1,"$22,117"
"Regional School District 08","=""2080012""","Salaries","$15,346,693",1279,2,"$11,999"
"Regional School District 08","=""2080012""","Employee Benefits","$3,747,396",1279,2,"$2,930"
"Regional School District 08","=""2080012""","Purchased Services","$4,372,007",1279,2,"$3,418"
"Regional School District 08","=""2080012""","Tuition","$1,865,500",84,4,"$22,208"
"Regional School District 08","=""2080012""","Supplies","$1,271,997",1279,2,"$995"
"Regional School District 08","=""2080012""","Property","$512,296",1279,2,"$401"
"Regional School District 08","=""2080012""","Other","$386,973",1279,2,"$303"
"Regional School District 08","=""2080012""","Total","$27,502,861",1363,1,"$20,178"
"Regional School District 09","=""2090012""","Salaries","$12,735,546",827,2,"$15,400"
"Regional School District 09","=""2090012""","Employee Benefits","$3,525,073",827,2,"$4,262"
"Regional School District 09","=""2090012""","Purchased Services","$3,009,226",827,2,"$3,639"
"Regional School District 09","=""2090012""","Tuition","$1,704,948",34,4,"$50,146"
"Regional School District 09","=""2090012""","Supplies","$809,879",827,2,"$979"
"Regional School District 09","=""2090012""","Property","$625,356",827,2,"$756"
"Regional School District 09","=""2090012""","Other","$33,800",827,2,"$41"
"Regional School District 09","=""2090012""","Total","$22,443,828",861,1,"$26,067"
"Regional School District 10","=""2100012""","Salaries","$24,685,763",2179,2,"$11,329"
"Regional School District 10","=""2100012""","Employee Benefits","$5,566,378",2179,2,"$2,555"
"Regional School District 10","=""2100012""","Purchased Services","$4,951,786",2179,2,"$2,273"
"Regional School District 10","=""2100012""","Tuition","$3,102,800",101,4,"$30,721"
"Regional School District 10","=""2100012""","Supplies","$1,501,675",2179,2,"$689"
"Regional School District 10","=""2100012""","Property","$463,390",2179,2,"$213"
"Regional School District 10","=""2100012""","Other","$-22,750",2179,2,"$-10"
"Regional School District 10","=""2100012""","Total","$40,249,043",2280,1,"$17,653"
"Regional School District 11","=""2110012""","Salaries","$3,077,003",201,2,"$15,308"
"Regional School District 11","=""2110012""","Employee Benefits","$680,187",201,2,"$3,384"
"Regional School District 11","=""2110012""","Purchased Services","$1,497,937",201,2,"$7,452"
"Regional School District 11","=""2110012""","Tuition","$888,445",49,4,"$18,132"
"Regional School District 11","=""2110012""","Supplies","$372,892",201,2,"$1,855"
"Regional School District 11","=""2110012""","Property","$218,103",201,2,"$1,085"
"Regional School District 11","=""2110012""","Other","$68,690",201,2,"$342"
"Regional School District 11","=""2110012""","Total","$6,803,258",250,1,"$27,213"
"Regional School District 12","=""2120012""","Salaries","$12,953,204",686,2,"$18,882"
"Regional School District 12","=""2120012""","Employee Benefits","$3,124,844",686,2,"$4,555"
"Regional School District 12","=""2120012""","Purchased Services","$3,559,778",686,2,"$5,189"
"Regional School District 12","=""2120012""","Tuition","$114,955",7,4,"$16,422"
"Regional School District 12","=""2120012""","Supplies","$1,483,154",686,2,"$2,162"
"Regional School District 12","=""2120012""","Property","$779,890",686,2,"$1,137"
"Regional School District 12","=""2120012""","Other","$124,129",686,2,"$181"
"Regional School District 12","=""2120012""","Total","$22,139,953",693,1,"$31,948"
"Regional School District 13","=""2130012""","Salaries","$22,515,988",1436,2,"$15,680"
"Regional School District 13","=""2130012""","Employee Benefits","$5,460,870",1436,2,"$3,803"
"Regional School District 13","=""2130012""","Purchased Services","$4,908,137",1436,2,"$3,418"
"Regional School District 13","=""2130012""","Tuition","$892,271",25,4,"$35,691"
"Regional School District 13","=""2130012""","Supplies","$1,670,390",1436,2,"$1,163"
"Regional School District 13","=""2130012""","Property","$1,046,699",1436,2,"$729"
"Regional School District 13","=""2130012""","Other","$157,578",1436,2,"$110"
"Regional School District 13","=""2130012""","Total","$36,651,933",1461,1,"$25,087"
"Regional School District 14","=""2140012""","Salaries","$20,573,460",1575,2,"$13,063"
"Regional School District 14","=""2140012""","Employee Benefits","$5,366,158",1575,2,"$3,407"
"Regional School District 14","=""2140012""","Purchased Services","$5,447,299",1575,2,"$3,459"
"Regional School District 14","=""2140012""","Tuition","$1,282,371",18,4,"$71,243"
"Regional School District 14","=""2140012""","Supplies","$1,233,088",1575,2,"$783"
"Regional School District 14","=""2140012""","Property","$891,011",1575,2,"$566"
"Regional School District 14","=""2140012""","Other","$45,384",1575,2,"$29"
"Regional School District 14","=""2140012""","Total","$34,838,772",1593,1,"$21,870"
